Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,Perc_WIDA_AGP,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2024,02,Clark,02324.2,Greenspun JHS MS,Regular,56.5,3,NO,49.7,32.6,45.4,YES,YES,NO,NO,NO,50.0,33.6,26.4,26.4,79.0,N/A,N/A,N/A,N/A,N/A,N/A,22.4,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02325.2,Swainston MS,Regular,20.5,1,YES,20.4,9.4,19.0,YES,YES,NO,NO,NO,19.9,10.3,20.2,20.2,67.2,N/A,N/A,N/A,N/A,N/A,N/A,23.6,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02326.2,White MS,Regular,70.5,4,NO,63.5,35.4,52.4,YES,YES,NO,NO,NO,60.0,36.2,25.8,25.8,92.7,N/A,N/A,N/A,N/A,N/A,N/A,14.5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02327.2,Becker MS,Regular,47,2,NO,37.4,28.9,44.7,YES,YES,NO,NO,NO,38.4,30.0,16.0,16.0,76.3,N/A,N/A,N/A,N/A,N/A,N/A,7.9,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02328.2,Sawyer MS,Regular,51,3,YES,36.4,21.2,29.3,YES,YES,NO,NO,NO,41.2,23.9,25.3,25.3,87.5,N/A,N/A,N/A,N/A,N/A,N/A,14.8,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02329.2,Lyon MS,Regular,83.3,5,NO,55.8,58.5,63.4,YES,YES,NO,NO,NO,55.5,63.1,-,-,90.6,N/A,N/A,N/A,N/A,N/A,N/A,31.9,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02330.2,West Prep JSHS MS,Regular,21,1,YES,25.8,12.4,26.4,YES,YES,NO,NO,NO,28.3,14.8,19.1,19.1,72.3,N/A,N/A,N/A,N/A,N/A,N/A,36.9,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02330.3,West Prep JSHS HS,Regular,72,4,NO,38.1,5.2,20.0,YES,YES,NO,NO,NO,N/A,N/A,21.0,21.0,N/A,79.7,77.6,39.4,52.1,93.4,>95,13.9,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02331.2,Lied STEM ACAD MS,Regular,82,5,NO,60.4,52.6,60.0,YES,YES,NO,NO,NO,56.7,50.7,28.1,28.1,>95,N/A,N/A,N/A,N/A,N/A,N/A,8.8,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02332.2,Keller MS,Regular,21,1,YES,19.5,9.0,18.7,YES,YES,NO,NO,NO,19.5,10.4,19.3,19.3,80.5,N/A,N/A,N/A,N/A,N/A,N/A,38.5,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02333.2,Molasky JHS MS,Regular,20,1,YES,24.3,12.8,18.9,YES,YES,NO,NO,NO,24.7,14.4,18.0,18.0,68.2,N/A,N/A,N/A,N/A,N/A,N/A,31.9,NO,N/A,NO,N/A,YES,1
2024,02,Clark,02334.2,Silvestri JHS MS,Regular,17.5,1,YES,29.9,13.2,28.0,YES,YES,NO,NO,NO,32.6,14.3,15.5,15.5,75.6,N/A,N/A,N/A,N/A,N/A,N/A,26.0,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02335.2,Cortney JHS MS,Regular,13,1,YES,19.5,9.2,16.5,NO,NO,YES,YES,NO,19.5,9.6,11.0,11.0,61.8,N/A,N/A,N/A,N/A,N/A,N/A,41.9,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02336.2,Indian Springs MS,Regular,46.6,2,NO,49.3,16.8,56.5,YES,YES,NO,NO,NO,54.1,12.5,-,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,30.0,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02337.2,Lawrence JHS MS,Regular,38.5,2,YES,35.3,19.2,30.6,YES,YES,NO,NO,NO,36.4,20.4,35.0,35.0,74.9,N/A,N/A,N/A,N/A,N/A,N/A,28.8,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02338.2,Miller MS,Regular,68.5,3,NO,60.9,49.8,55.9,YES,YES,NO,NO,NO,57.0,48.3,26.6,26.6,93.3,N/A,N/A,N/A,N/A,N/A,N/A,15.6,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02339.2,Rogich MS,Regular,86,5,NO,67.7,56.9,56.2,YES,YES,NO,NO,NO,65.5,56.2,45.1,45.1,90.0,N/A,N/A,N/A,N/A,N/A,N/A,16.5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02341.2,Leavitt MS,Regular,44.5,2,NO,45.6,25.7,34.4,YES,YES,NO,NO,NO,45.1,25.9,17.7,17.7,83.0,N/A,N/A,N/A,N/A,N/A,N/A,17.6,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02342.2,Cram MS,Regular,46,2,NO,37.6,26.7,29.0,YES,YES,NO,NO,NO,39.2,31.7,22.4,22.4,77.4,N/A,N/A,N/A,N/A,N/A,N/A,32.0,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02343.2,Monaco MS,Regular,27,1,YES,23.4,11.8,24.3,YES,YES,NO,NO,NO,26.3,13.7,20.0,20.0,69.6,N/A,N/A,N/A,N/A,N/A,N/A,31.8,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02344.2,Schofield MS,Regular,44,2,YES,35.5,19.6,34.4,YES,YES,NO,NO,NO,36.8,20.9,44.4,44.4,79.5,N/A,N/A,N/A,N/A,N/A,N/A,19.9,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02345.2,Sedway MS,Regular,24,1,YES,21.6,9.8,23.8,YES,YES,YES,YES,NO,22.4,13.5,25.8,25.8,90.9,N/A,N/A,N/A,N/A,N/A,N/A,39.4,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02346.2,Harney MS,Regular,13,1,YES,18.1,6.5,19.0,YES,YES,NO,NO,NO,17.6,6.9,13.5,13.5,82.1,N/A,N/A,N/A,N/A,N/A,N/A,37.1,NO,N/A,NO,N/A,YES,1
2024,02,Clark,02347.2,Fertitta MS,Regular,69.5,3,NO,51.5,41.6,43.0,YES,YES,NO,NO,NO,51.0,42.6,22.2,22.2,84.2,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02348.2,Cadwallader MS,Regular,58,3,NO,43.1,41.6,39.2,YES,YES,NO,NO,NO,36.8,39.8,38.7,38.7,83.2,N/A,N/A,N/A,N/A,N/A,N/A,15.7,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02349.2,Canarelli MS,Regular,59,3,NO,47.9,38.7,39.6,YES,YES,NO,NO,NO,47.4,39.1,31.6,31.6,84.1,N/A,N/A,N/A,N/A,N/A,N/A,22.2,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02350.2,Hughes MS,Regular,61,3,NO,39.4,31.6,48.0,YES,YES,NO,NO,NO,41.1,34.2,40.0,40.0,>95,N/A,N/A,N/A,N/A,N/A,N/A,19.0,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02352.2,Findlay MS,Regular,21,1,YES,20.9,7.1,15.6,YES,YES,NO,NO,NO,22.0,6.5,22.2,22.2,65.6,N/A,N/A,N/A,N/A,N/A,N/A,38.1,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02353.2,Mannion MS,Regular,69,3,NO,59.9,41.9,48.4,YES,YES,NO,NO,NO,59.1,40.0,22.2,22.2,93.1,N/A,N/A,N/A,N/A,N/A,N/A,16.8,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02354.2,Saville MS,Regular,48,2,NO,41.7,29.8,27.9,YES,YES,NO,NO,NO,41.9,30.4,32.0,32.0,76.1,N/A,N/A,N/A,N/A,N/A,N/A,24.7,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02355.2,Webb MS,Regular,66.5,3,NO,53.4,48.6,58.5,YES,YES,NO,NO,NO,51.2,49.0,24.4,24.4,90.0,N/A,N/A,N/A,N/A,N/A,N/A,12.6,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02356.2,Mack MS,Regular,24,1,YES,17.3,10.5,17.0,YES,YES,NO,NO,NO,19.1,13.6,19.9,19.9,83.2,N/A,N/A,N/A,N/A,N/A,N/A,36.1,YES,6,NO,N/A,NO,N/A
2024,02,Clark,02357.2,Bailey MS,Regular,15,1,YES,15.3,7.4,15.5,YES,YES,NO,NO,NO,16.1,9.7,14.1,14.1,65.6,N/A,N/A,N/A,N/A,N/A,N/A,35.0,NO,N/A,NO,N/A,YES,1
2024,02,Clark,02358.2,Odyssey MS,District Charter,77,4,NO,52.1,33.2,45.2,YES,YES,NO,NO,NO,51.5,34.2,45.1,45.1,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02359.2,Johnston MS,Regular,18,1,YES,20.7,9.1,19.1,YES,YES,NO,NO,NO,23.2,10.3,5.6,5.6,66.3,N/A,N/A,N/A,N/A,N/A,N/A,42.5,YES,6,NO,N/A,NO,N/A
2024,02,Clark,02360.2,Tarkanian MS,Regular,74.5,4,NO,56.2,39.2,48.3,YES,YES,NO,NO,NO,57.9,38.6,52.7,52.7,90.2,N/A,N/A,N/A,N/A,N/A,N/A,15.3,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02361.2,Escobedo MS,Regular,31,2,NO,37.9,15.4,33.7,YES,YES,NO,NO,NO,38.4,14.2,19.3,19.3,79.5,N/A,N/A,N/A,N/A,N/A,N/A,28.8,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02362.2,Faiss MS,Regular,61,3,NO,45.0,36.3,37.4,YES,YES,NO,NO,NO,44.1,39.9,26.3,26.3,84.1,N/A,N/A,N/A,N/A,N/A,N/A,15.7,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02363.2,Innovations SEC MS,District Charter,23,1,YES,17.4,5.8,11.5,YES,YES,NO,NO,NO,18.4,7.0,33.3,33.3,63.6,N/A,N/A,N/A,N/A,N/A,N/A,38.7,NO,N/A,NO,N/A,YES,1
2024,02,Clark,02363.3,Innovations SEC HS,District Charter,60.5,3,YES,30.7,<5,9.0,YES,YES,NO,NO,NO,N/A,N/A,15.3,15.3,N/A,97.6,>95,<4.5,57.8,>95,85.7,47.8,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02364.2,100 Academy SET MS,District Charter,30,2,YES,19.2,<5,25.0,YES,YES,NO,NO,NO,25.4,<5,40.0,40.0,<5,N/A,N/A,N/A,N/A,N/A,N/A,24.6,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02368.2,Gunderson MS,Regular,86,5,NO,58.4,50.8,47.0,YES,YES,NO,NO,NO,58.3,54.1,48.2,48.2,84.9,N/A,N/A,N/A,N/A,N/A,N/A,17.5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02369.2,Mackey MS,Regular,82,5,NO,62.3,30.2,52.5,YES,YES,NO,NO,NO,63.5,32.9,33.3,33.3,>95,N/A,N/A,N/A,N/A,N/A,N/A,13.8,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02401.3,Clark HS,Regular,48.5,2,YES,44.8,23.9,20.7,YES,YES,YES,YES,NO,N/A,N/A,<5,<5,N/A,75.0,74.6,43.6,38.1,84.3,87.6,37.1,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02402.3,Las Vegas HS,Regular,62.5,3,YES,34.3,6.7,9.9,YES,YES,NO,NO,NO,N/A,N/A,10.2,10.2,N/A,76.8,75.7,47.1,22.7,91.0,94.5,41.1,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02403.3,Rancho HS,Regular,59,3,YES,32.0,13.0,<5,YES,YES,YES,YES,NO,N/A,N/A,<5,<5,N/A,80.0,84.3,65.9,40.3,93.7,94.7,31.8,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02404.3,Valley HS,Regular,44,2,YES,21.6,5.7,7.7,YES,YES,YES,NO,NO,N/A,N/A,5.1,5.1,N/A,70.7,73.0,46.4,23.6,81.8,86.7,41.4,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02405.3,Western HS,Regular,41.5,2,YES,19.6,8.5,8.1,YES,YES,NO,NO,NO,N/A,N/A,<5,<5,N/A,51.5,69.0,39.2,19.8,83.0,84.1,60.4,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02406.3,Basic ACAD HS,Regular,66.5,3,YES,40.4,11.5,15.2,YES,YES,NO,NO,NO,N/A,N/A,18.9,18.9,N/A,82.8,71.5,39.5,31.5,92.9,94.2,40.3,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02408.3,Morris Sunset HS,Alternative,36.8,2,YES,12.5,<5,-,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,-,52.1,13.0,<5,85.0,86.0,39.0,YES,2,NO,N/A,NO,N/A
2024,02,Clark,02409.3,Chaparral HS,Regular,30.5,2,YES,12.8,<5,9.1,NO,NO,YES,NO,NO,N/A,N/A,7.5,7.5,N/A,81.6,59.6,23.1,19.6,77.3,77.1,48.4,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02410.3,Eldorado HS,Regular,55.5,3,YES,27.0,9.1,7.9,YES,YES,NO,NO,NO,N/A,N/A,7.1,7.1,N/A,68.4,68.4,37.6,24.0,89.8,89.3,42.8,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02411.3,Bonanza HS,Regular,40,2,YES,23.3,6.9,9.1,NO,NO,YES,YES,NO,N/A,N/A,6.1,6.1,N/A,54.1,66.7,46.0,21.9,82.6,90.8,39.5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02412.3,SECTA HS,Regular,88.5,5,NO,69.2,29.7,39.5,YES,YES,NO,NO,NO,N/A,N/A,16.3,16.3,N/A,94.0,>95,>95,59.7,>95,>95,14.4,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02414.3,Cimarron Mem HS,Regular,55,3,YES,19.8,5.3,11.1,NO,NO,YES,NO,NO,N/A,N/A,7.7,7.7,N/A,76.7,67.6,34.3,37.3,91.0,93.3,37.1,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02415.3,Cheyenne HS,Regular,36,2,YES,14.5,<5,9.6,NO,NO,YES,YES,NO,N/A,N/A,8.7,8.7,N/A,59.7,73.4,33.1,12.8,78.0,77.3,45.4,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02416.3,Green Valley HS,Regular,70,4,NO,49.7,15.7,23.3,YES,YES,YES,YES,NO,N/A,N/A,21.9,21.9,N/A,89.6,67.9,38.0,41.2,95.0,93.6,27.3,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02417.3,Durango HS,Regular,57.5,3,NO,45.1,23.9,14.7,YES,YES,NO,NO,NO,N/A,N/A,10.7,10.7,N/A,62.5,76.5,35.7,44.5,83.9,88.5,36.7,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02418.3,Las Vegas ACAD HS,Regular,92.5,5,NO,77.9,35.5,52.9,YES,YES,NO,NO,NO,N/A,N/A,36.8,36.8,N/A,98.8,81.5,62.4,66.3,>95,>95,15.5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02420.3,Adv Tech ACAD HS,Regular,97,5,NO,92.1,66.4,54.3,YES,YES,NO,NO,NO,N/A,N/A,25.9,25.9,N/A,98.1,>95,>95,80.3,>95,>95,12.9,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02421.3,Silverado HS,Regular,68,3,NO,37.7,14.5,21.8,YES,YES,NO,NO,NO,N/A,N/A,26.3,26.3,N/A,79.9,67.8,42.2,29.3,93.0,91.6,32.2,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02422.3,CSN East HS,Regular,93.7,5,NO,82.5,29.8,N/A,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,>95,>95,94.6,>95,>95,6.8,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02423.3,CSN West HS,Regular,96.2,5,NO,92.2,50.0,N/A,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,>95,>95,88.0,>95,>95,16.1,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02424.3,Mojave HS,Regular,44,2,YES,26.9,<5,9.4,NO,NO,YES,YES,NO,N/A,N/A,6.6,6.6,N/A,72.0,64.1,34.7,27.4,86.9,84.2,48.1,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02425.3,Palo Verde HS,Regular,80.5,4,NO,66.2,32.6,33.3,YES,YES,YES,YES,NO,N/A,N/A,30.0,30.0,N/A,87.6,83.7,67.2,53.0,>95,>95,24.1,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02426.3,CSN South HS,Regular,98.1,5,NO,93.0,52.7,N/A,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,>95,>95,>95,>95,>95,9.5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02427.3,Shadow Ridge HS,Regular,71.5,4,NO,59.6,26.5,16.8,YES,YES,YES,YES,NO,N/A,N/A,5.3,5.3,N/A,85.7,76.4,54.0,45.9,93.1,>95,28.2,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02428.3,Liberty HS,Regular,70.5,4,NO,57.1,22.6,22.2,YES,YES,YES,YES,NO,N/A,N/A,12.5,12.5,N/A,90.9,65.0,39.8,38.4,93.0,94.3,30.0,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02429.3,Canyon Springs HS,Regular,54.5,3,YES,31.5,7.7,7.5,YES,YES,YES,NO,NO,N/A,N/A,6.8,6.8,N/A,79.2,74.6,43.3,25.6,86.9,85.2,47.2,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02430.3,Del Sol ACAD HS,Regular,57,3,YES,35.8,9.9,21.0,YES,YES,NO,NO,NO,N/A,N/A,6.7,6.7,N/A,86.2,59.1,32.7,39.5,>95,94.5,36.3,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02431.3,Spring Valley HS,Regular,81,4,NO,58.4,26.7,24.9,YES,YES,NO,NO,NO,N/A,N/A,16.8,16.8,N/A,83.9,85.6,62.0,40.9,93.5,94.6,21.8,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02432.3,VTCTA HS,Regular,83.5,5,NO,61.2,28.9,30.5,YES,YES,NO,NO,NO,N/A,N/A,14.5,14.5,N/A,91.2,>95,>95,76.6,>95,>95,20.2,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02433.3,SWCTA HS,Regular,96,5,NO,84.8,42.5,39.5,YES,YES,NO,NO,NO,N/A,N/A,20.5,20.5,N/A,99.0,>95,>95,74.3,>95,>95,11.4,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02434.3,Sunrise Mountain HS,Regular,42,2,YES,25.5,6.8,<5,YES,YES,YES,NO,NO,N/A,N/A,<5,<5,N/A,63.6,61.4,31.7,18.9,85.0,88.8,36.0,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02435.3,WCTA HS,Regular,97,5,NO,89.8,62.0,46.0,YES,YES,NO,NO,NO,N/A,N/A,30.0,30.0,N/A,99.2,>95,>95,86.1,>95,>95,9.2,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02501.1,Brown H M ES,Regular,74.5,4,NO,58.4,47.6,33.3,YES,YES,NO,NO,NO,71.1,50.0,45.8,45.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.4,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02601.3,Boulder City HS,Regular,75.5,4,NO,64.0,40.7,24.0,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,86.4,73.8,47.1,40.6,84.2,89.1,19.6,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02602.3,Moapa Valley HS,Regular,86.6,5,NO,71.6,37.2,34.3,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,89.3,>95,70.1,40.8,>95,>95,44.7,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02603.3,Virgin Valley HS,Regular,63.5,3,NO,56.1,22.4,17.6,YES,YES,NO,NO,NO,N/A,N/A,12.9,12.9,N/A,89.6,83.3,57.2,42.6,80.0,81.7,29.4,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02604.3,Indian Springs HS,Regular,75.5,4,NO,22.5,22.5,28.5,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,100.0,87.0,61.2,47.6,>95,>95,20.8,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02607.3,Centennial HS,Regular,66,3,NO,37.6,13.8,13.3,YES,YES,YES,YES,NO,N/A,N/A,15.9,15.9,N/A,79.1,72.0,49.8,34.0,91.0,93.3,27.7,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02608.3,Foothill HS,Regular,77.5,4,NO,65.7,30.1,33.1,YES,YES,NO,NO,NO,N/A,N/A,18.6,18.6,N/A,78.5,65.1,38.9,41.5,94.0,89.6,18.6,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02609.3,Desert Pines HS,Regular,42,2,YES,27.7,6.7,8.2,NO,NO,YES,YES,NO,N/A,N/A,7.0,7.0,N/A,73.1,59.6,37.5,28.5,85.6,81.0,47.1,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02611.3,Sierra Vista HS,Regular,70.5,4,NO,55.9,19.9,16.3,YES,YES,NO,NO,NO,N/A,N/A,15.5,15.5,N/A,89.9,62.8,38.8,34.4,94.0,91.3,31.6,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02612.3,Coronado HS,Regular,87,5,NO,64.8,41.0,39.0,YES,YES,YES,NO,NO,N/A,N/A,15.7,15.7,N/A,90.0,70.0,53.6,62.5,91.4,94.1,22.5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02614.3,Odyssey HS,District Charter,60,3,NO,52.2,11.0,27.2,YES,YES,NO,NO,NO,N/A,N/A,10.9,10.9,N/A,97.4,36.9,10.7,34.3,93.1,89.7,9.4,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02615.1,Expl Knowledge ES,District Charter,48.5,2,NO,55.7,31.0,17.4,YES,YES,NO,NO,NO,51.2,28.8,51.8,51.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02616.2,Expl Knowledge SEC MS,District Charter,97,5,NO,67.9,40.7,61.6,YES,YES,NO,NO,NO,67.3,47.2,70.0,70.0,70.7,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02616.3,Expl Knowledge SEC HS,District Charter,78.8,4,NO,88.8,48.1,21.7,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,96.2,57.8,10.5,45.0,>95,>95,<5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02618.3,Arbor View HS,Regular,74.5,4,NO,62.9,29.2,20.8,YES,YES,NO,NO,NO,N/A,N/A,15.1,15.1,N/A,84.0,61.0,42.3,45.2,>95,94.5,19.4,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02619.3,Legacy HS,Regular,41.5,2,NO,32.8,10.1,8.5,NO,NO,YES,YES,NO,N/A,N/A,8.3,8.3,N/A,65.3,66.1,32.8,31.9,83.3,87.2,41.2,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02620.3,NWCTA HS,Regular,95.5,5,NO,84.4,43.4,35.8,YES,YES,NO,NO,NO,N/A,N/A,62.7,62.7,N/A,97.5,>95,>95,70.0,>95,>95,10.6,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02621.2,Delta Charter MS,District Charter,25.5,1,YES,16.8,11.1,15.1,YES,YES,NO,NO,NO,13.1,7.3,25.0,25.0,84.9,N/A,N/A,N/A,N/A,N/A,N/A,11.8,NO,N/A,YES,N/A,NO,N/A
2024,02,Clark,02621.3,Delta Charter HS,District Charter,24.5,1,YES,21.3,<5,9.0,NO,NO,YES,YES,NO,N/A,N/A,5.3,5.3,N/A,64.9,41.0,7.7,15.1,78.9,80.2,9.4,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02623.3,Desert Oasis HS,Regular,72.5,4,NO,56.5,25.4,18.9,YES,YES,NO,NO,NO,N/A,N/A,23.3,23.3,N/A,83.4,64.3,43.0,36.8,89.0,90.3,28.5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02624.3,ECTA HS,Regular,80,4,NO,62.0,24.1,11.0,YES,YES,NO,NO,NO,N/A,N/A,10.8,10.8,N/A,90.2,>95,>95,59.0,>95,>95,19.9,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02625.2,NV LRN Academy MS,Regular,17.5,1,NO,21.8,8.4,32.1,NO,NO,YES,YES,NO,31.0,15.1,24.6,24.6,53.0,N/A,N/A,N/A,N/A,N/A,N/A,44.1,NO,N/A,NO,N/A,YES,1
2024,02,Clark,02625.3,NV LRN Academy HS,Regular,12,1,NO,28.7,7.1,17.9,NO,NO,YES,YES,NO,N/A,N/A,8.3,8.3,N/A,51.6,40.2,9.8,17.4,62.1,76.8,48.1,YES,1,NO,N/A,NO,N/A
2024,02,Clark,02626.1,NV LRN ACAD ES,Regular,12,1,NO,19.8,14.7,<5,NO,NO,YES,YES,NO,21.8,16.0,36.5,36.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.7,YES,2,NO,N/A,NO,N/A
2024,02,Clark,02627.3,CTTA HS,Regular,56.6,Not Rated,NO,18.4,5.2,N/A,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,N/A,>95,71.4,N/A,N/A,N/A,14.5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02628.3,NECTA HS,Regular,60,Not Rated,NO,N/A,N/A,17.6,N/A,N/A,NO,NO,NO,N/A,N/A,18.5,18.5,N/A,86.7,N/A,N/A,N/A,N/A,N/A,13.3,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02716.3,Acceleration Academy HS,Alternative,9.4,1,YES,<5,<5,N/A,NO,NO,YES,YES,NO,N/A,N/A,-,-,N/A,22.6,22.6,<4.5,<5,26.5,28.7,<5,YES,3,NO,N/A,NO,N/A
2024,02,Clark,02777.2,CC Detention JSHS MS,Correctional,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02777.3,CC Detention JSHS HS,Correctional,8,1,NO,9.0,<5,N/A,-,N/A,YES,YES,NO,N/A,N/A,N/A,N/A,N/A,N/A,20.0,<4.5,N/A,<5,<5,<5,YES,5,NO,N/A,NO,N/A
2024,02,Clark,02910.1,Stewart ES,Special Education,6.6,1,NO,-,-,-,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.6,YES,4,NO,N/A,NO,N/A
