SCHOOL_ID,SCHOOL_YEAR,SCHOOL_NAME,TOTAL_ENROLLMENT,CHRONIC_ABSENTEEISM_RATE,ABSENTEEISM_TIER,ELA_PCT_PROFICIENT,ELA_SUPPRESSED,MATH_PCT_PROFICIENT,MATH_SUPPRESSED,DBT_UPDATED_AT
2197,2020,Theron H & Naomi D Goynes Elementary School,702,17,Moderate,45,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2197,2021,Theron H & Naomi D Goynes Elementary School,721,35,Critical,50,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2197,2022,Theron H & Naomi D Goynes Elementary School,718,29,High,53,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2197,2023,Theron H & Naomi D Goynes Elementary School,680,27,High,56,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2197,2024,Theron H & Naomi D Goynes Elementary School,675,29,High,62,FALSE,49,FALSE,2026-06-23 16:30:42.783 -0700
2198,2020,Sandra L Thompson Elementary School,579,17,Moderate,45,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2198,2021,Sandra L Thompson Elementary School,608,35,Critical,53,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2198,2022,Sandra L Thompson Elementary School,600,31,Critical,57,FALSE,49,FALSE,2026-06-23 16:30:42.783 -0700
2198,2023,Sandra L Thompson Elementary School,622,25,High,50,FALSE,41,FALSE,2026-06-23 16:30:42.783 -0700
2198,2024,Sandra L Thompson Elementary School,628,21,High,50,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2199,2020,Don E Hayden Elementary School,693,34,Critical,28,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2199,2021,Don E Hayden Elementary School,712,43,Critical,26,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2199,2022,Don E Hayden Elementary School,770,41,Critical,22,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2199,2023,Don E Hayden Elementary School,744,35,Critical,26,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2199,2024,Don E Hayden Elementary School,782,36,Critical,33,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2200,2020,William V Wright Elementary School,649,15,Moderate,44,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2200,2021,William V Wright Elementary School,623,38,Critical,52,FALSE,41,FALSE,2026-06-23 16:30:42.783 -0700
2200,2022,William V Wright Elementary School,608,29,High,55,FALSE,52,FALSE,2026-06-23 16:30:42.783 -0700
2200,2023,William V Wright Elementary School,565,25,High,56,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2200,2024,William V Wright Elementary School,562,25,High,51,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2201,2020,Bertha Ronzone Elementary School,753,34,Critical,17,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2201,2021,Bertha Ronzone Elementary School,776,41,Critical,29,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2201,2022,Bertha Ronzone Elementary School,711,38,Critical,27,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2201,2023,Bertha Ronzone Elementary School,683,33,Critical,20,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2201,2024,Bertha Ronzone Elementary School,693,28,High,25,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2202,2020,Mabel Hoggard Elementary School,451,6,Low,42,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2202,2021,Mabel Hoggard Elementary School,461,15,Moderate,47,FALSE,40,FALSE,2026-06-23 16:30:42.783 -0700
2202,2022,Mabel Hoggard Elementary School,519,15,Moderate,56,FALSE,47,FALSE,2026-06-23 16:30:42.783 -0700
2202,2023,Mabel Hoggard Elementary School,535,9,Low,61,FALSE,56,FALSE,2026-06-23 16:30:42.783 -0700
2202,2024,Mabel Hoggard Elementary School,530,7,Low,63,FALSE,58,FALSE,2026-06-23 16:30:42.783 -0700
2203,2020,C C Ronnow Elementary School,628,29,High,14,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2203,2021,C C Ronnow Elementary School,565,44,Critical,33,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2203,2022,C C Ronnow Elementary School,540,41,Critical,20,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2203,2023,C C Ronnow Elementary School,491,26,High,24,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2203,2024,C C Ronnow Elementary School,503,24,High,30,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2204,2020,C P Squires Elementary School,712,35,Critical,18,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2204,2021,C P Squires Elementary School,630,47,Critical,30,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2204,2022,C P Squires Elementary School,584,46,Critical,26,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2204,2023,C P Squires Elementary School,529,42,Critical,26,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2204,2024,C P Squires Elementary School,514,30,Critical,22,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2205,2020,Crestwood Elementary School,679,9,Low,22,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2205,2021,Crestwood Elementary School,638,42,Critical,27,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2205,2022,Crestwood Elementary School,615,39,Critical,24,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2205,2023,Crestwood Elementary School,559,22,High,32,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2205,2024,Crestwood Elementary School,551,16,Moderate,39,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2206,2020,CVT Gilbert Elementary School,516,15,Moderate,40,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2206,2021,CVT Gilbert Elementary School,476,31,Critical,43,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2206,2022,CVT Gilbert Elementary School,527,29,High,46,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2206,2023,CVT Gilbert Elementary School,472,24,High,46,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2206,2024,CVT Gilbert Elementary School,487,18,Moderate,41,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2207,2020,Doris Hancock Elementary School,544,34,Critical,29,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2207,2021,Doris Hancock Elementary School,536,47,Critical,32,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2207,2022,Doris Hancock Elementary School,497,44,Critical,24,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2207,2023,Doris Hancock Elementary School,505,38,Critical,26,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2207,2024,Doris Hancock Elementary School,420,38,Critical,31,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2208,2020,E W Griffith Elementary School,618,14,Moderate,21,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2208,2021,E W Griffith Elementary School,590,28,High,26,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2208,2022,E W Griffith Elementary School,588,38,Critical,20,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2208,2023,E W Griffith Elementary School,585,33,Critical,22,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2208,2024,E W Griffith Elementary School,608,30,Critical,34,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2209,2020,Fay Herron Elementary School,729,14,Moderate,33,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2209,2021,Fay Herron Elementary School,682,26,High,35,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2209,2022,Fay Herron Elementary School,609,19,Moderate,41,FALSE,37,FALSE,2026-06-23 16:30:42.783 -0700
2209,2023,Fay Herron Elementary School,573,13,Moderate,36,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2209,2024,Fay Herron Elementary School,575,12,Moderate,32,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2210,2020,Halle Hewetson Elementary School,788,36,Critical,15,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2210,2021,Halle Hewetson Elementary School,713,45,Critical,19,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2210,2022,Halle Hewetson Elementary School,713,44,Critical,18,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2210,2023,Halle Hewetson Elementary School,619,31,Critical,21,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2210,2024,Halle Hewetson Elementary School,574,21,High,26,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2211,2020,Kermit R Booker Sr Elementary School,409,36,Critical,17,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2211,2021,Kermit R Booker Sr Elementary School,382,52,Critical,25,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2211,2022,Kermit R Booker Sr Elementary School,354,42,Critical,20,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2211,2023,Kermit R Booker Sr Elementary School,340,28,High,22,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2211,2024,Kermit R Booker Sr Elementary School,333,27,High,30,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2212,2020,Ira J Earl Elementary School,695,41,Critical,15,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2212,2021,Ira J Earl Elementary School,596,46,Critical,19,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2212,2022,Ira J Earl Elementary School,623,42,Critical,16,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2212,2023,Ira J Earl Elementary School,635,33,Critical,16,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2212,2024,Ira J Earl Elementary School,586,30,Critical,18,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2213,2020,J E Manch Elementary School,807,57,Critical,14,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2213,2021,J E Manch Elementary School,721,63,Critical,21,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2213,2022,J E Manch Elementary School,839,65,Critical,17,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2213,2023,J E Manch Elementary School,708,54,Critical,19,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2213,2024,J E Manch Elementary School,671,48,Critical,21,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2214,2020,J M Ullom Elementary School,618,27,High,22,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2214,2021,J M Ullom Elementary School,627,46,Critical,28,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2214,2022,J M Ullom Elementary School,625,43,Critical,31,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2214,2023,J M Ullom Elementary School,572,38,Critical,34,FALSE,30,FALSE,2026-06-23 16:30:42.783 -0700
2214,2024,J M Ullom Elementary School,623,31,Critical,37,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2215,2020,John F Miller ,130,74,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2216,2020,John S Park Elementary School,636,41,Critical,31,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2216,2021,John S Park Elementary School,575,47,Critical,40,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2216,2022,John S Park Elementary School,572,46,Critical,34,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2216,2023,John S Park Elementary School,538,49,Critical,29,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2216,2024,John S Park Elementary School,551,36,Critical,31,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2217,2020,Jo Mackey Elementary School,537,8,Low,39,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2217,2021,Jo Mackey Elementary School,523,30,Critical,48,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2217,2022,Jo Mackey Elementary School,512,17,Moderate,53,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2217,2023,Jo Mackey Elementary School,504,14,Moderate,56,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2217,2024,Jo Mackey Elementary School,515,14,Moderate,51,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2218,2020,J T McWilliams Elementary School,702,34,Critical,23,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2218,2021,J T McWilliams Elementary School,663,41,Critical,32,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2218,2022,J T McWilliams Elementary School,684,39,Critical,26,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2218,2023,J T McWilliams Elementary School,626,32,Critical,25,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2218,2024,J T McWilliams Elementary School,627,27,High,27,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2219,2020,Helen Anderson Toland International Academy,348,23,High,28,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2219,2021,Helen Anderson Toland International Academy,297,38,Critical,35,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2219,2022,Helen Anderson Toland International Academy,282,22,High,33,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2219,2023,Helen Anderson Toland International Academy,267,21,High,49,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2219,2024,Helen Anderson Toland International Academy,250,8,Low,46,FALSE,45,FALSE,2026-06-23 16:30:42.783 -0700
2220,2020,Laura Dearing Elementary School,853,42,Critical,18,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2220,2021,Laura Dearing Elementary School,780,49,Critical,16,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2220,2022,Laura Dearing Elementary School,837,53,Critical,24,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2220,2023,Laura Dearing Elementary School,750,44,Critical,20,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2220,2024,Laura Dearing Elementary School,600,34,Critical,20,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2221,2020,Lewis E Rowe Elementary School,629,28,High,32,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2221,2021,Lewis E Rowe Elementary School,572,46,Critical,47,FALSE,30,FALSE,2026-06-23 16:30:42.783 -0700
2221,2022,Lewis E Rowe Elementary School,588,40,Critical,49,FALSE,37,FALSE,2026-06-23 16:30:42.783 -0700
2221,2023,Lewis E Rowe Elementary School,619,33,Critical,41,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2221,2024,Lewis E Rowe Elementary School,614,32,Critical,48,FALSE,34,FALSE,2026-06-23 16:30:42.783 -0700
2222,2020,Lincoln Elementary School,689,27,High,17,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2222,2021,Lincoln Elementary School,685,49,Critical,23,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2222,2022,Lincoln Elementary School,640,43,Critical,20,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2222,2023,Lincoln Elementary School,604,29,High,21,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2222,2024,Lincoln Elementary School,606,29,High,26,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2223,2020,Lois Craig Elementary School,633,48,Critical,18,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2223,2021,Lois Craig Elementary School,534,53,Critical,19,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2223,2022,Lois Craig Elementary School,510,55,Critical,15,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2223,2023,Lois Craig Elementary School,501,51,Critical,8,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2223,2024,Lois Craig Elementary School,515,43,Critical,13,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2224,2020,Wendell Williams Elementary School,300,72,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2224,2021,Wendell Williams Elementary School,304,76,Critical,18,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2224,2022,Wendell Williams Elementary School,339,64,Critical,12,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2224,2023,Wendell Williams Elementary School,314,53,Critical,15,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2224,2024,Wendell Williams Elementary School,339,52,Critical,18,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2225,2020,Marion Cahlan Elementary School,716,28,High,29,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2225,2021,Marion Cahlan Elementary School,612,35,Critical,41,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2225,2022,Marion Cahlan Elementary School,569,44,Critical,31,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2225,2023,Marion Cahlan Elementary School,523,37,Critical,35,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2225,2024,Marion Cahlan Elementary School,479,34,Critical,29,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2226,2020,Matt Kelly Elementary School,356,68,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2226,2021,Matt Kelly Elementary School,366,58,Critical,10,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2226,2022,Matt Kelly Elementary School,367,51,Critical,13,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2226,2023,Matt Kelly Elementary School,337,42,Critical,12,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2226,2024,Matt Kelly Elementary School,310,48,Critical,17,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2228,2020,Mountain View Elementary School,533,36,Critical,18,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2228,2021,Mountain View Elementary School,506,47,Critical,27,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2228,2022,Mountain View Elementary School,515,38,Critical,24,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2228,2023,Mountain View Elementary School,361,43,Critical,21,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2228,2024,Mountain View Elementary School,421,34,Critical,32,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2230,2020,Glen C Taylor Elementary School,687,11,Moderate,55,FALSE,44,FALSE,2026-06-23 16:30:42.783 -0700
2230,2021,Glen C Taylor Elementary School,688,29,High,61,FALSE,57,FALSE,2026-06-23 16:30:42.783 -0700
2230,2022,Glen C Taylor Elementary School,690,26,High,56,FALSE,55,FALSE,2026-06-23 16:30:42.783 -0700
2230,2023,Glen C Taylor Elementary School,628,20,High,62,FALSE,55,FALSE,2026-06-23 16:30:42.783 -0700
2230,2024,Glen C Taylor Elementary School,638,19,Moderate,60,FALSE,60,FALSE,2026-06-23 16:30:42.783 -0700
2231,2020,O K Adcock Elementary School,523,22,High,27,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2231,2021,O K Adcock Elementary School,448,37,Critical,33,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2231,2022,O K Adcock Elementary School,441,36,Critical,36,FALSE,34,FALSE,2026-06-23 16:30:42.783 -0700
2231,2023,O K Adcock Elementary School,430,37,Critical,34,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2231,2024,O K Adcock Elementary School,401,28,High,46,FALSE,45,FALSE,2026-06-23 16:30:42.783 -0700
2232,2020,Paradise Professional Development Elementary School,459,38,Critical,21,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2232,2021,Paradise Professional Development Elementary School,479,58,Critical,19,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2232,2022,Paradise Professional Development Elementary School,476,47,Critical,28,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2232,2023,Paradise Professional Development Elementary School,383,43,Critical,30,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2232,2024,Paradise Professional Development Elementary School,429,38,Critical,22,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2233,2020,Paul E Culley Elementary School,763,32,Critical,19,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2233,2021,Paul E Culley Elementary School,651,45,Critical,30,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2233,2022,Paul E Culley Elementary School,607,30,Critical,36,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2233,2023,Paul E Culley Elementary School,595,30,Critical,34,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2233,2024,Paul E Culley Elementary School,583,30,Critical,33,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2234,2020,Quannah McCall Elementary School,327,30,Critical,14,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2234,2021,Quannah McCall Elementary School,279,42,Critical,22,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2234,2022,Quannah McCall Elementary School,244,41,Critical,32,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2234,2023,Quannah McCall Elementary School,288,41,Critical,26,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2234,2024,Quannah McCall Elementary School,252,25,High,36,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2235,2020,Red Rock Elementary School,690,30,Critical,16,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2235,2021,Red Rock Elementary School,662,42,Critical,20,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2235,2022,Red Rock Elementary School,527,43,Critical,23,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2235,2023,Red Rock Elementary School,452,38,Critical,28,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2235,2024,Red Rock Elementary School,546,30,Critical,24,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2236,2020,Rex Bell Elementary School,757,35,Critical,25,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2236,2021,Rex Bell Elementary School,695,52,Critical,27,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2236,2022,Rex Bell Elementary School,591,47,Critical,28,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2236,2023,Rex Bell Elementary School,543,41,Critical,22,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2236,2024,Rex Bell Elementary School,539,31,Critical,25,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2237,2020,Robert E Lake Elementary School,706,33,Critical,27,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2237,2021,Robert E Lake Elementary School,676,48,Critical,25,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2237,2022,Robert E Lake Elementary School,642,44,Critical,26,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2237,2023,Robert E Lake Elementary School,591,34,Critical,23,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2237,2024,Robert E Lake Elementary School,682,35,Critical,30,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2238,2020,Rose Warren Elementary School,644,21,High,23,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2238,2021,Rose Warren Elementary School,604,48,Critical,24,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2238,2022,Rose Warren Elementary School,561,45,Critical,25,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2238,2023,Rose Warren Elementary School,516,41,Critical,28,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2238,2024,Rose Warren Elementary School,499,34,Critical,29,FALSE,30,FALSE,2026-06-23 16:30:42.783 -0700
2239,2020,Ruby S Thomas Elementary School,755,45,Critical,15,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2239,2021,Ruby S Thomas Elementary School,662,57,Critical,17,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2239,2022,Ruby S Thomas Elementary School,644,57,Critical,17,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2239,2023,Ruby S Thomas Elementary School,624,57,Critical,16,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2239,2024,Ruby S Thomas Elementary School,682,52,Critical,30,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2241,2020,Sunrise Acres Elementary School,637,43,Critical,21,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2241,2021,Sunrise Acres Elementary School,630,51,Critical,31,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2241,2022,Sunrise Acres Elementary School,553,52,Critical,19,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2241,2023,Sunrise Acres Elementary School,549,40,Critical,19,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2241,2024,Sunrise Acres Elementary School,496,33,Critical,26,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2242,2020,Tom Williams Elementary School,665,24,High,30,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2242,2021,Tom Williams Elementary School,648,43,Critical,24,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2242,2022,Tom Williams Elementary School,635,38,Critical,26,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2242,2023,Tom Williams Elementary School,601,24,High,27,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2242,2024,Tom Williams Elementary School,538,25,High,27,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2243,2020,Twin Lakes Elementary School,527,24,High,20,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2243,2021,Twin Lakes Elementary School,550,38,Critical,31,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2243,2022,Twin Lakes Elementary School,549,32,Critical,31,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2243,2023,Twin Lakes Elementary School,542,25,High,29,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2243,2024,Twin Lakes Elementary School,523,17,Moderate,36,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2244,2020,Vail Pittman Elementary School,552,30,Critical,23,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2244,2021,Vail Pittman Elementary School,544,47,Critical,29,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2244,2022,Vail Pittman Elementary School,533,43,Critical,25,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2244,2023,Vail Pittman Elementary School,481,39,Critical,22,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2244,2024,Vail Pittman Elementary School,464,33,Critical,31,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2245,2020,Vegas Verdes Elementary School,732,27,High,24,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2245,2021,Vegas Verdes Elementary School,730,41,Critical,26,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2245,2022,Vegas Verdes Elementary School,727,37,Critical,26,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2245,2023,Vegas Verdes Elementary School,707,26,High,28,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2245,2024,Vegas Verdes Elementary School,710,21,High,33,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2246,2020,Walter Bracken Elementary School,591,9,Low,50,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2246,2021,Walter Bracken Elementary School,577,27,High,53,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2246,2022,Walter Bracken Elementary School,552,19,Moderate,61,FALSE,45,FALSE,2026-06-23 16:30:42.783 -0700
2246,2023,Walter Bracken Elementary School,520,10,Moderate,65,FALSE,48,FALSE,2026-06-23 16:30:42.783 -0700
2246,2024,Walter Bracken Elementary School,482,8,Low,66,FALSE,53,FALSE,2026-06-23 16:30:42.783 -0700
