organization_code,school_name,school_year,num_students_enrolled,math_num_tested,math_pct_not_tested,math_pct_tested,math_pct_proficient,math_pct_emergent,math_pct_approaches,math_pct_meets,math_pct_exceeds,ela_num_tested,ela_pct_not_tested,ela_pct_tested,ela_pct_proficient,ela_pct_emergent,ela_pct_approaches,ela_pct_meets,ela_pct_exceeds,sci_num_tested,sci_pct_proficient,sci_pct_emergent,sci_pct_approaches,sci_pct_meets,sci_pct_exceeds
02251,"C T Sewell Elementary School",2015-2016,379,322,,84.9,63.3,12.7,23.9,38.1,25.1,322,,84.9,72.3,11.4,16.1,32.2,40.0,111,74.7,11.7,13.5,50.4,24.3
02251,"C T Sewell Elementary School",2016-2017,398,333,,83.6,58.2,16.5,25.2,30.9,27.3,333,,83.6,61.8,17.7,20.4,24.6,37.2,108,46.2,25.0,28.7,33.3,12.9
02251,"C T Sewell Elementary School",2017-2018,341,300,,87.9,54.3,18.3,27.3,32.6,21.6,300,,87.9,56.6,20.3,23.0,30.3,26.3,-,-,-,-,-,-
02251,"C T Sewell Elementary School",2018-2019,328,270,17.6,82.3,52.9,23.3,23.7,33.7,19.2,271,17.3,82.6,50.9,26.5,22.5,27.3,23.6,-,-,-,-,-,-
02251,"C T Sewell Elementary School",2020-2021,270,95,64.8,35.1,20.0,46.3,33.6,--,-,94,65.1,34.8,39.3,30.8,29.7,23.4,15.9,-,-,-,-,-,-
02251,"C T Sewell Elementary School",2021-2022,261,258,<5,>95,18.2,53.1,28.6,12.7,5.4,259,<5,>95,30.1,48.2,21.6,18.1,11.9,-,-,-,-,-,-
02251,"C T Sewell Elementary School",2022-2023,255,255,<5,>95,18.8,50.9,30.1,--,<5,255,<5,>95,28.6,47.8,23.5,17.6,10.9,-,-,-,-,-,-
02251,"C T Sewell Elementary School",2023-2024,248,248,<5,>95,21.3,50.8,27.8,14.5,6.8,248,<5,>95,28.2,50.8,20.9,20.5,7.6,-,-,-,-,-,-
02251,"C T Sewell Elementary School",2024-2025,263,261,<5,>95,24.5,51.3,24.1,17.2,7.2,262,<5,>95,32.0,44.2,23.6,21.7,10.3,-,-,-,-,-,-
02252,"Indian Springs Elementary School",2015-2016,47,44,,93.6,36.3,-,43.1,-,-,44,,93.6,40.9,31.8,--,29.5,-,13,-,-,-,-,-
02252,"Indian Springs Elementary School",2016-2017,51,48,,94.1,47.9,27.0,--,29.1,-,48,,94.1,47.9,--,29.1,31.2,-,24,-,41.6,50.0,-,-
02252,"Indian Springs Elementary School",2017-2018,43,40,,93.0,50.0,-,30.0,37.5,-,39,,90.6,43.5,30.7,--,25.6,-,-,-,-,-,-,-
02252,"Indian Springs Elementary School",2018-2019,47,40,14.8,85.1,37.5,-,45.0,25.0,-,40,14.8,85.1,42.5,30.0,27.5,-,-,-,-,-,-,-,-
02252,"Indian Springs Elementary School",2020-2021,49,41,16.3,83.6,-,60.9,26.8,-,-,41,16.3,83.6,-,48.7,29.2,-,-,-,-,-,-,-,-
02252,"Indian Springs Elementary School",2021-2022,68,66,<5,>95,25.7,45.4,28.7,--,-,66,<5,>95,45.4,40.9,-,33.3,-,-,-,-,-,-,-
02252,"Indian Springs Elementary School",2022-2023,69,68,<5,>95,30.8,39.7,29.4,--,-,68,<5,>95,39.7,35.2,25.0,23.5,16.1,-,-,-,-,-,-
02252,"Indian Springs Elementary School",2023-2024,69,69,<5,>95,31.8,39.1,28.9,--,-,69,<5,>95,37.6,24.6,37.6,18.8,18.8,-,-,-,-,-,-
02252,"Indian Springs Elementary School",2024-2025,63,63,<5,>95,34.9,38.0,26.9,--,-,63,<5,>95,36.5,41.2,--,26.9,-,-,-,-,-,-,-
02253,"Richard C Priest Elementary School",2015-2016,400,344,,86.0,25.2,40.4,34.3,17.7,7.5,344,,86.0,31.9,43.6,24.4,23.5,8.4,122,35.2,31.9,32.7,--,-
02253,"Richard C Priest Elementary School",2016-2017,398,349,,87.6,28.9,35.5,35.5,19.4,9.4,349,,87.6,30.0,44.1,25.7,21.7,8.3,126,15.8,64.2,19.8,--,-
02253,"Richard C Priest Elementary School",2017-2018,384,336,,87.5,36.3,37.7,25.8,25.8,10.4,336,,87.5,41.3,32.7,25.8,24.1,17.2,-,-,-,-,-,-
02253,"Richard C Priest Elementary School",2018-2019,380,343,9.7,90.2,37.9,34.9,27.1,22.7,15.1,343,9.7,90.2,43.7,31.1,25.0,26.2,17.4,-,-,-,-,-,-
02253,"Richard C Priest Elementary School",2020-2021,341,195,42.8,57.1,15.3,61.0,23.5,--,-,201,41.0,58.9,29.8,42.7,27.3,22.8,6.9,-,-,-,-,-,-
02253,"Richard C Priest Elementary School",2021-2022,289,285,<5,>95,28.0,46.6,25.2,18.2,9.8,285,<5,>95,36.4,36.4,27.0,21.0,15.4,-,-,-,-,-,-
02253,"Richard C Priest Elementary School",2022-2023,289,287,<5,>95,27.8,44.2,27.8,18.8,9.0,287,<5,>95,39.0,38.6,22.2,26.4,12.5,-,-,-,-,-,-
02253,"Richard C Priest Elementary School",2023-2024,360,359,<5,>95,32.3,40.6,27.0,20.3,11.9,360,<5,>95,36.6,37.7,25.5,19.4,17.2,-,-,-,-,-,-
02253,"Richard C Priest Elementary School",2024-2025,364,362,<5,>95,31.4,41.4,27.0,17.9,13.5,364,<5,>95,39.8,34.8,25.2,22.8,17.0,-,-,-,-,-,-
02254,"Robert L Taylor Elementary School",2015-2016,306,240,,78.4,17.5,54.5,27.9,--,-,243,,79.4,30.4,44.8,24.6,20.9,9.4,70,41.4,--,31.4,28.5,-
02254,"Robert L Taylor Elementary School",2016-2017,322,264,,81.9,13.6,63.2,23.1,--,-,263,,81.6,25.4,48.2,26.2,18.2,7.2,83,-,69.8,20.4,-,-
02254,"Robert L Taylor Elementary School",2017-2018,308,253,,82.1,24.1,46.6,29.2,18.9,5.1,253,,82.1,26.4,50.1,23.3,20.9,5.5,-,-,-,-,-,-
02254,"Robert L Taylor Elementary School",2018-2019,284,227,20.0,79.9,29.5,41.8,28.6,20.7,8.8,226,20.4,79.5,28.3,50.8,20.7,19.9,8.4,-,-,-,-,-,-
02254,"Robert L Taylor Elementary School",2020-2021,246,-,>95,<5,-,-,-,-,-,-,>95,<5,-,-,-,-,-,-,-,-,-,-,-
02254,"Robert L Taylor Elementary School",2021-2022,255,248,<5,>95,13.7,61.2,25.0,--,-,247,<5,>95,17.0,68.0,14.9,--,<5,-,-,-,-,-,-
02254,"Robert L Taylor Elementary School",2022-2023,240,230,<5,>95,13.4,66.9,19.5,--,-,229,<5,>95,14.4,72.4,13.1,9.1,5.2,-,-,-,-,-,-
02254,"Robert L Taylor Elementary School",2023-2024,207,206,<5,>95,17.4,58.7,23.7,--,-,206,<5,>95,17.4,70.3,12.1,11.6,5.8,-,-,-,-,-,-
02254,"Robert L Taylor Elementary School",2024-2025,222,222,<5,>95,19.3,62.1,18.4,--,-,218,<5,>95,23.8,57.3,18.8,15.1,8.7,-,-,-,-,-,-
02255,"Virgin Valley Elementary School",2015-2016,329,310,,94.2,45.1,20.0,34.8,29.6,15.4,310,,94.2,51.2,21.6,27.0,30.6,20.6,104,53.8,11.5,34.6,35.5,18.2
02255,"Virgin Valley Elementary School",2016-2017,358,343,,>95,52.1,15.7,32.0,35.5,16.6,343,,>95,44.8,23.6,31.4,25.9,18.9,120,30.8,--,45.0,28.3,-
02255,"Virgin Valley Elementary School",2017-2018,351,322,,91.7,52.1,15.8,31.9,35.0,17.0,322,,91.7,52.4,22.0,25.4,31.6,20.8,-,-,-,-,-,-
02255,"Virgin Valley Elementary School",2018-2019,336,317,5.6,94.3,56.1,12.9,30.9,34.3,21.7,317,5.6,94.3,54.2,22.3,23.3,30.5,23.6,-,-,-,-,-,-
02255,"Virgin Valley Elementary School",2020-2021,270,258,<5,>95,21.3,46.1,32.5,15.8,5.4,250,7.4,92.5,33.6,40.4,26.0,19.2,14.4,-,-,-,-,-,-
02255,"Virgin Valley Elementary School",2021-2022,271,267,<5,>95,42.3,28.8,28.8,25.4,16.8,263,<5,>95,47.9,28.8,23.1,25.8,22.0,-,-,-,-,-,-
02255,"Virgin Valley Elementary School",2022-2023,272,268,<5,>95,36.9,26.1,36.9,20.8,16.0,268,<5,>95,50.7,24.6,24.6,26.4,24.2,-,-,-,-,-,-
02255,"Virgin Valley Elementary School",2023-2024,275,271,<5,>95,46.4,26.5,26.9,28.0,18.4,271,<5,>95,51.2,30.9,17.7,25.4,25.8,-,-,-,-,-,-
02255,"Virgin Valley Elementary School",2024-2025,300,298,<5,>95,47.9,23.4,28.5,28.1,19.7,297,<5,>95,49.8,24.9,25.2,26.9,22.8,-,-,-,-,-,-
02256,"Whitney Elementary School",2015-2016,247,190,,76.9,31.0,28.9,40.0,20.5,10.5,191,,77.3,39.7,25.6,34.5,24.0,15.7,71,45.0,--,30.9,40.8,-
02256,"Whitney Elementary School",2016-2017,249,192,,77.1,31.7,36.4,31.7,19.7,11.9,193,,77.5,36.2,36.7,26.9,22.7,13.4,64,-,59.3,34.3,-,-
02256,"Whitney Elementary School",2017-2018,241,186,,77.1,24.7,45.6,29.5,17.7,6.9,188,,78.0,30.3,35.1,34.5,18.0,12.2,-,-,-,-,-,-
02256,"Whitney Elementary School",2018-2019,225,179,20.4,79.5,30.1,31.2,38.5,21.2,8.9,182,19.1,80.8,33.5,39.0,27.4,24.7,8.7,-,-,-,-,-,-
02256,"Whitney Elementary School",2020-2021,176,140,20.4,79.5,12.8,57.1,30.0,--,-,148,15.9,84.0,21.6,47.2,31.0,14.8,6.7,-,-,-,-,-,-
02256,"Whitney Elementary School",2021-2022,182,179,<5,>95,22.3,53.0,24.5,--,-,180,<5,>95,31.1,43.3,25.5,23.8,7.2,-,-,-,-,-,-
02256,"Whitney Elementary School",2022-2023,179,173,<5,>95,18.4,48.5,32.9,--,-,175,<5,>95,30.2,44.5,25.1,20.5,9.7,-,-,-,-,-,-
02256,"Whitney Elementary School",2023-2024,174,173,<5,>95,20.8,47.3,31.7,--,-,173,<5,>95,31.2,40.4,28.3,19.6,11.5,-,-,-,-,-,-
02256,"Whitney Elementary School",2024-2025,180,178,<5,>95,28.6,50.5,20.7,20.2,8.4,180,<5,>95,27.7,48.8,23.3,15.5,12.2,-,-,-,-,-,-
02257,"William E Ferron Elementary School",2015-2016,310,260,,83.8,44.6,23.4,31.9,32.6,11.9,260,,83.8,44.6,25.7,29.6,27.3,17.3,81,56.7,14.8,28.3,43.2,13.5
02257,"William E Ferron Elementary School",2016-2017,339,303,,89.3,39.9,31.3,28.7,25.7,14.1,303,,89.3,38.9,29.7,31.3,28.7,10.2,93,-,63.4,26.8,-,-
02257,"William E Ferron Elementary School",2017-2018,306,280,,91.5,39.6,26.0,34.2,28.9,10.7,280,,91.5,45.3,23.2,31.4,31.0,14.2,-,-,-,-,-,-
02257,"William E Ferron Elementary School",2018-2019,303,274,9.5,90.4,37.2,27.7,35.0,25.1,12.0,274,9.5,90.4,54.3,18.2,27.3,34.3,20.0,-,-,-,-,-,-
02257,"William E Ferron Elementary School",2020-2021,280,195,30.3,69.6,14.8,57.9,27.1,--,-,195,30.3,69.6,30.2,42.5,27.1,23.0,7.1,-,-,-,-,-,-
02257,"William E Ferron Elementary School",2021-2022,275,269,<5,>95,27.8,45.3,26.7,18.9,8.9,269,<5,>95,33.4,40.8,25.6,21.1,12.2,-,-,-,-,-,-
02257,"William E Ferron Elementary School",2022-2023,297,294,<5,>95,28.9,41.1,29.9,19.7,9.1,297,<5,>95,34.0,41.0,24.9,22.8,11.1,-,-,-,-,-,-
02257,"William E Ferron Elementary School",2023-2024,250,249,<5,>95,33.3,46.5,20.0,18.4,14.8,237,5.2,94.8,37.9,40.5,21.5,24.4,13.5,-,-,-,-,-,-
02257,"William E Ferron Elementary School",2024-2025,250,250,<5,>95,36.4,35.6,28.0,22.0,14.4,250,<5,>95,43.6,35.6,20.8,26.0,17.5,-,-,-,-,-,-
02258,"Gene Ward Elementary School",2015-2016,383,322,,84.0,25.4,49.0,25.4,18.3,7.1,322,,84.0,31.6,41.6,26.7,22.3,9.3,100,28.0,43.0,28.9,--,-
02258,"Gene Ward Elementary School",2016-2017,375,316,,84.2,21.5,52.2,26.2,--,<5,319,,85.0,30.0,44.2,25.7,20.6,9.4,113,11.5,61.0,27.4,--,-
02258,"Gene Ward Elementary School",2017-2018,346,281,,81.2,29.8,43.0,27.0,18.1,11.7,285,,82.3,34.0,38.9,27.0,21.0,12.9,-,-,-,-,-,-
02258,"Gene Ward Elementary School",2018-2019,319,284,10.9,89.0,25.7,45.4,28.8,14.7,10.9,284,10.9,89.0,32.3,44.3,23.2,21.1,11.2,-,-,-,-,-,-
02258,"Gene Ward Elementary School",2020-2021,300,264,12.0,88.0,6.0,67.4,26.5,<5,-,262,12.6,87.3,17.5,55.7,26.7,12.2,5.3,-,-,-,-,-,-
02258,"Gene Ward Elementary School",2021-2022,267,263,<5,>95,15.2,60.4,24.3,--,<5,263,<5,>95,32.6,39.5,27.7,22.8,9.8,-,-,-,-,-,-
02258,"Gene Ward Elementary School",2022-2023,289,288,<5,>95,15.2,57.9,26.7,9.7,5.5,289,<5,>95,34.2,40.1,25.6,23.1,11.0,-,-,-,-,-,-
02258,"Gene Ward Elementary School",2023-2024,308,308,<5,>95,16.5,65.5,17.8,--,<5,307,<5,>95,24.1,57.0,18.8,16.6,7.4,-,-,-,-,-,-
02258,"Gene Ward Elementary School",2024-2025,300,300,<5,>95,17.6,61.3,21.0,--,<5,298,<5,>95,22.8,56.7,20.4,16.1,6.7,-,-,-,-,-,-
02259,"Cyril Wengert Elementary School",2015-2016,316,280,,88.6,29.6,37.5,32.8,18.5,11.0,280,,88.6,48.9,28.5,22.5,30.0,18.9,103,49.5,20.3,30.0,39.8,9.7
02259,"Cyril Wengert Elementary School",2016-2017,324,285,,87.9,39.6,30.5,29.8,29.1,10.5,284,,87.6,50.3,27.1,22.5,30.2,20.0,89,17.9,43.8,38.2,--,-
02259,"Cyril Wengert Elementary School",2017-2018,304,273,,89.8,37.3,30.0,32.6,27.1,10.2,273,,89.8,49.0,24.9,26.0,34.0,15.0,-,-,-,-,-,-
02259,"Cyril Wengert Elementary School",2018-2019,315,282,10.4,89.5,35.4,32.2,32.2,24.8,10.6,282,10.4,89.5,44.6,30.4,24.8,32.6,12.0,-,-,-,-,-,-
02259,"Cyril Wengert Elementary School",2020-2021,260,220,15.3,84.6,11.8,65.9,22.2,--,-,220,15.3,84.6,20.0,52.7,27.2,11.8,8.1,-,-,-,-,-,-
02259,"Cyril Wengert Elementary School",2021-2022,256,253,<5,>95,15.8,54.1,30.0,--,<5,230,10.1,89.8,33.0,42.6,24.3,24.7,8.2,-,-,-,-,-,-
02259,"Cyril Wengert Elementary School",2022-2023,246,246,<5,>95,23.9,51.2,24.7,15.8,8.1,246,<5,>95,30.4,47.9,21.5,16.6,13.8,-,-,-,-,-,-
02259,"Cyril Wengert Elementary School",2023-2024,239,239,<5,>95,23.0,52.3,24.6,14.6,8.3,239,<5,>95,33.4,48.1,18.4,21.7,11.7,-,-,-,-,-,-
02259,"Cyril Wengert Elementary School",2024-2025,245,245,<5,>95,33.0,37.9,28.9,21.2,11.8,245,<5,>95,46.1,35.9,17.9,30.2,15.9,-,-,-,-,-,-
02260,"Myrtle Tate Elementary School",2015-2016,388,329,,84.7,27.6,40.4,31.9,15.8,11.8,329,,84.7,37.0,36.1,26.7,23.4,13.6,102,38.2,--,38.2,29.4,-
02260,"Myrtle Tate Elementary School",2016-2017,414,347,,83.8,30.2,42.0,27.6,19.0,11.2,349,,84.2,32.0,42.9,24.9,21.4,10.6,126,7.9,65.0,26.9,--,-
02260,"Myrtle Tate Elementary School",2017-2018,400,338,,84.5,43.1,28.9,27.8,27.8,15.3,339,,84.7,42.4,30.6,26.8,26.2,16.2,-,-,-,-,-,-
02260,"Myrtle Tate Elementary School",2018-2019,403,342,15.1,84.8,37.4,36.8,25.7,23.3,14.0,346,14.1,85.8,39.3,32.9,27.7,23.1,16.1,-,-,-,-,-,-
02260,"Myrtle Tate Elementary School",2020-2021,339,138,59.2,40.7,15.2,65.9,18.8,--,-,129,61.9,38.0,18.6,55.8,25.5,--,-,-,-,-,-,-,-
02260,"Myrtle Tate Elementary School",2021-2022,351,345,<5,>95,28.1,44.0,27.8,19.7,8.4,346,<5,>95,28.0,47.1,24.8,19.6,8.3,-,-,-,-,-,-
02260,"Myrtle Tate Elementary School",2022-2023,347,347,<5,>95,31.4,42.6,25.9,20.4,10.9,346,<5,>95,31.7,46.2,21.9,19.9,11.8,-,-,-,-,-,-
02260,"Myrtle Tate Elementary School",2023-2024,312,312,<5,>95,33.3,44.8,21.7,17.3,16.0,312,<5,>95,35.2,38.1,26.6,22.1,13.1,-,-,-,-,-,-
02260,"Myrtle Tate Elementary School",2024-2025,308,306,<5,>95,38.2,41.5,20.2,20.2,17.9,308,<5,>95,34.7,43.1,22.0,20.7,13.9,-,-,-,-,-,-
02261,"Harley A Harmon Elementary School",2015-2016,408,355,,87.0,20.5,41.6,37.7,--,<5,355,,87.0,30.9,40.2,28.7,24.5,6.4,114,32.4,29.8,37.7,--,-
02261,"Harley A Harmon Elementary School",2016-2017,416,377,,90.6,24.9,35.5,39.5,17.5,7.4,377,,90.6,31.0,42.7,26.2,20.4,10.6,127,14.9,40.9,44.0,--,-
02261,"Harley A Harmon Elementary School",2017-2018,386,354,,91.7,27.4,37.2,35.3,21.1,6.2,354,,91.7,36.4,36.4,27.1,24.8,11.5,-,-,-,-,-,-
02261,"Harley A Harmon Elementary School",2018-2019,352,319,9.3,90.6,29.7,36.6,33.5,20.6,9.0,319,9.3,90.6,37.6,35.4,26.9,26.3,11.2,-,-,-,-,-,-
02261,"Harley A Harmon Elementary School",2020-2021,304,151,50.3,49.6,11.9,68.2,19.8,--,-,148,51.3,48.6,21.6,56.0,22.2,--,-,-,-,-,-,-,-
02261,"Harley A Harmon Elementary School",2021-2022,258,252,<5,>95,16.2,53.1,30.5,--,-,252,<5,>95,28.1,53.1,18.6,18.6,9.5,-,-,-,-,-,-
02261,"Harley A Harmon Elementary School",2022-2023,263,259,<5,>95,20.8,47.4,31.6,13.5,7.3,254,<5,>95,27.1,51.1,21.6,16.5,10.6,-,-,-,-,-,-
02261,"Harley A Harmon Elementary School",2023-2024,272,272,<5,>95,27.5,40.0,32.3,17.6,9.9,272,<5,>95,32.7,45.5,21.6,22.0,10.6,-,-,-,-,-,-
02261,"Harley Harmon Elementary School",2024-2025,295,295,<5,>95,32.5,44.0,23.3,22.3,10.1,295,<5,>95,35.9,43.7,20.3,23.0,12.8,-,-,-,-,-,-
02262,"George E Harris Elementary School",2015-2016,335,286,,85.3,21.3,40.5,38.1,15.0,6.2,286,,85.3,34.9,30.0,34.9,23.4,11.5,83,53.0,--,34.9,46.9,-
02262,"George E Harris Elementary School",2016-2017,361,308,,85.3,22.4,49.6,27.9,16.8,5.5,308,,85.3,32.7,41.8,25.3,20.1,12.6,103,10.6,65.0,24.2,-,-
02262,"George E Harris Elementary School",2017-2018,356,311,,87.3,18.0,52.0,29.9,11.2,6.7,312,,87.6,27.5,47.4,25.0,17.6,9.9,-,-,-,-,-,-
02262,"George E Harris Elementary School",2018-2019,313,277,11.5,88.4,26.7,41.5,31.7,16.6,10.1,273,12.7,87.2,41.7,36.6,21.6,24.5,17.2,-,-,-,-,-,-
02262,"George E Harris Elementary School",2020-2021,323,189,41.4,58.5,7.4,67.1,25.3,--,-,190,41.1,58.8,23.6,53.1,23.1,17.3,6.3,-,-,-,-,-,-
02262,"George E Harris Elementary School",2021-2022,323,317,<5,>95,17.3,57.4,25.2,--,<5,317,<5,>95,35.3,38.1,26.4,22.7,12.6,-,-,-,-,-,-
02262,"George E Harris Elementary School",2022-2023,331,330,<5,>95,14.8,54.5,30.6,--,<5,330,<5,>95,33.9,42.1,23.9,23.0,10.9,-,-,-,-,-,-
02262,"George E Harris Elementary School",2023-2024,328,327,<5,>95,22.3,51.0,26.6,13.1,9.1,328,<5,>95,32.0,42.9,25.0,22.2,9.7,-,-,-,-,-,-
02262,"George E Harris Elementary School",2024-2025,333,330,<5,>95,21.2,52.1,26.6,14.2,6.9,333,<5,>95,30.0,48.3,21.6,17.7,12.3,-,-,-,-,-,-
02263,"Pat A Diskin Elementary School",2015-2016,307,270,,87.9,34.4,34.8,30.7,27.4,7.0,270,,87.9,46.2,29.2,24.4,30.0,16.2,90,45.5,11.1,43.3,34.4,11.1
02263,"Pat A Diskin Elementary School",2016-2017,322,277,,86.0,36.1,28.1,35.7,25.9,10.1,280,,86.9,47.8,27.1,25.0,24.6,23.2,88,36.3,--,37.5,34.0,-
02263,"Pat A Diskin Elementary School",2017-2018,314,276,,87.8,46.3,20.6,32.9,32.2,14.1,277,,88.2,61.0,16.2,22.7,35.0,25.9,-,-,-,-,-,-
02263,"Pat A Diskin Elementary School",2018-2019,315,281,10.7,89.2,40.5,20.9,38.4,23.8,16.7,281,10.7,89.2,50.8,24.1,24.9,32.7,18.1,-,-,-,-,-,-
02263,"Pat A Diskin Elementary School",2020-2021,269,249,7.4,92.5,10.0,67.0,22.8,--,-,249,7.4,92.5,26.9,47.3,25.7,19.2,7.6,-,-,-,-,-,-
02263,"Pat A Diskin Elementary School",2021-2022,251,249,<5,>95,18.4,49.7,31.7,--,<5,250,<5,>95,35.6,34.4,30.0,22.4,13.2,-,-,-,-,-,-
02263,"Pat A Diskin Elementary School",2022-2023,265,263,<5,>95,30.4,36.1,33.4,22.4,7.9,263,<5,>95,35.7,38.0,26.2,23.9,11.7,-,-,-,-,-,-
02263,"Pat A Diskin Elementary School",2023-2024,264,263,<5,>95,38.7,33.8,27.3,26.2,12.5,264,<5,>95,43.5,31.0,25.3,24.6,18.9,-,-,-,-,-,-
02263,"P A Diskin Elementary School",2024-2025,271,270,<5,>95,42.2,33.3,24.4,26.2,15.9,271,<5,>95,46.4,35.4,18.0,24.3,22.1,-,-,-,-,-,-
02264,"Helen Marie Smith Elementary School",2015-2016,265,237,,89.4,40.5,24.0,35.4,26.1,14.3,238,,89.8,54.2,25.6,20.1,30.6,23.5,86,53.4,19.7,26.7,33.7,19.7
02264,"Helen Marie Smith Elementary School",2016-2017,265,251,,94.7,45.0,21.5,33.4,27.4,17.5,251,,94.7,57.7,23.9,18.3,30.2,27.4,90,17.7,48.8,33.3,--,-
02264,"Helen Marie Smith Elementary School",2017-2018,264,237,,89.7,49.7,18.1,32.0,32.9,16.8,239,,90.5,61.0,17.5,21.3,24.6,36.4,-,-,-,-,-,-
02264,"Helen Marie Smith Elementary School",2018-2019,281,266,5.3,94.6,43.6,20.6,35.7,23.6,19.9,267,<5,95.0,65.9,16.8,17.2,28.8,37.0,-,-,-,-,-,-
02264,"Helen Marie Smith Elementary School",2020-2021,265,201,24.1,75.8,17.9,54.2,27.8,--,-,200,24.5,75.4,40.5,33.0,26.5,24.5,16.0,-,-,-,-,-,-
02264,"Helen Marie Smith Elementary School",2021-2022,232,231,<5,>95,31.6,38.9,29.4,22.0,9.5,231,<5,>95,51.9,24.6,23.3,33.3,18.6,-,-,-,-,-,-
02264,"Helen Marie Smith Elementary School",2022-2023,245,244,<5,>95,34.8,40.5,24.5,23.3,11.4,243,<5,>95,41.1,40.3,18.5,23.8,17.2,-,-,-,-,-,-
02264,"Helen Marie Smith Elementary School",2023-2024,226,226,<5,>95,38.0,35.8,26.1,26.5,11.5,226,<5,>95,42.0,35.8,22.1,25.2,16.8,-,-,-,-,-,-
02264,"Helen M Smith Elementary School",2024-2025,214,214,<5,>95,39.2,27.1,33.6,27.5,11.6,214,<5,>95,44.8,27.5,27.5,31.7,13.0,-,-,-,-,-,-
02265,"Bill Y Tomiyasu Elementary School",2015-2016,300,265,,88.3,29.0,34.7,36.2,21.8,7.1,265,,88.3,36.9,30.9,32.0,20.3,16.6,95,58.9,14.7,26.3,38.9,20.0
02265,"Bill Y Tomiyasu Elementary School",2016-2017,308,276,,89.6,34.7,32.6,32.6,23.1,11.5,276,,89.6,38.0,33.6,28.2,24.2,13.7,90,37.7,--,38.8,33.3,-
02265,"Bill Y Tomiyasu Elementary School",2017-2018,287,249,,86.7,32.1,38.1,29.7,23.2,8.8,249,,86.7,35.7,40.1,24.0,24.4,11.2,-,-,-,-,-,-
02265,"Bill Y Tomiyasu Elementary School",2018-2019,270,248,8.1,91.8,30.6,37.0,32.2,21.7,8.8,248,8.1,91.8,40.3,31.0,28.6,28.6,11.6,-,-,-,-,-,-
02265,"Bill Y Tomiyasu Elementary School",2020-2021,207,154,25.6,74.3,16.8,55.8,27.2,--,-,155,25.1,74.8,35.4,38.7,25.8,20.0,15.4,-,-,-,-,-,-
02265,"Bill Y Tomiyasu Elementary School",2021-2022,200,198,<5,>95,24.7,43.9,31.3,15.1,9.5,198,<5,>95,39.3,38.8,21.7,17.1,22.2,-,-,-,-,-,-
02265,"Bill Y Tomiyasu Elementary School",2022-2023,186,184,<5,>95,25.5,49.4,25.0,14.6,10.8,185,<5,>95,42.1,38.9,18.9,22.7,19.4,-,-,-,-,-,-
02265,"Bill Y Tomiyasu Elementary School",2023-2024,190,190,<5,>95,30.5,41.5,27.8,19.4,11.0,190,<5,>95,37.8,40.0,22.1,24.7,13.1,-,-,-,-,-,-
02265,"Bill Y Tomiyasu Elementary School",2024-2025,194,194,<5,>95,30.9,41.2,27.8,19.0,11.8,194,<5,>95,43.8,24.7,31.4,28.3,15.4,-,-,-,-,-,-
02266,"Harvey N Dondero Elementary School",2015-2016,368,321,,87.2,27.7,38.3,33.9,20.8,6.8,321,,87.2,36.7,35.2,28.0,22.7,14.0,91,47.2,--,32.9,38.4,-
02266,"Harvey N Dondero Elementary School",2016-2017,377,334,,88.5,38.3,24.8,36.8,27.2,11.0,334,,88.5,44.9,29.6,25.4,29.0,15.8,129,23.2,41.0,35.6,--,-
02266,"Harvey N Dondero Elementary School",2017-2018,371,325,,87.6,38.1,31.6,30.1,23.3,14.7,325,,87.6,33.5,36.9,29.5,20.0,13.5,-,-,-,-,-,-
02266,"Harvey N Dondero Elementary School",2018-2019,370,328,11.3,88.6,49.6,25.3,25.0,32.6,17.0,329,11.0,88.9,44.0,29.4,26.4,27.6,16.4,-,-,-,-,-,-
02266,"Harvey N Dondero Elementary School",2020-2021,370,313,15.4,84.5,15.9,57.5,26.5,--,-,318,14.0,85.9,28.6,48.1,23.2,19.4,9.1,-,-,-,-,-,-
02266,"Harvey N Dondero Elementary School",2021-2022,356,354,<5,>95,25.4,46.0,28.5,18.9,6.4,351,<5,>95,27.9,47.2,24.7,18.2,9.6,-,-,-,-,-,-
02266,"Harvey N Dondero Elementary School",2022-2023,334,328,<5,>95,27.1,46.0,26.8,17.0,10.0,330,<5,>95,22.4,57.8,19.6,12.1,10.3,-,-,-,-,-,-
02266,"Harvey N Dondero Elementary School",2023-2024,354,353,<5,>95,25.7,49.8,24.3,16.1,9.6,353,<5,>95,28.3,56.3,15.2,19.5,8.7,-,-,-,-,-,-
02266,"Harvey N Dondero Elementary School",2024-2025,385,384,<5,>95,32.5,45.3,22.1,20.8,11.7,383,<5,>95,30.8,47.7,21.4,15.9,14.8,-,-,-,-,-,-
02267,"Elbert B Edwards Elementary School",2015-2016,355,320,,90.1,19.3,42.5,38.1,13.4,5.9,320,,90.1,32.5,34.3,33.1,22.8,9.6,111,36.0,--,46.8,32.4,-
02267,"Elbert B Edwards Elementary School",2016-2017,407,350,,85.9,21.7,45.4,32.8,--,<5,350,,85.9,35.7,36.8,27.4,24.5,11.1,102,11.7,48.0,40.1,--,-
02267,"Elbert B Edwards Elementary School",2017-2018,342,312,,91.2,25.0,36.5,38.4,18.5,6.4,312,,91.2,40.7,34.2,25.0,29.8,10.8,-,-,-,-,-,-
